year,month,precipitation(mm),snow_depth(cm),mean_temperature(°C),min_temperature(°C),max_temperature(°C)
2019,7,73.0,0.0,16.24516129032258,10.274193548387096,21.87741935483871
2019,8,71.10000000000001,0.0,15.780645161290321,10.587096774193547,21.274193548387096
2019,9,84.4,0.0,10.003333333333334,6.1,14.57
2019,10,46.300000000000004,0.0,4.112903225806452,1.5193548387096774,7.254838709677419
2019,11,87.2,0.36666666666666664,1.0,-1.3366666666666667,2.8433333333333333
2019,12,74.4,1.6774193548387097,0.5838709677419355,-1.696774193548387,2.3161290322580643
2020,1,57.5,0.4666666666666667,1.474193548387097,-0.6419354838709678,3.4419354838709677
2020,2,108.7,0.20689655172413793,-0.293103448275862,-3.086206896551724,2.4482758620689653
2020,3,50.300000000000004,0.2903225806451613,1.0612903225806452,-1.9774193548387096,4.506451612903225
2020,4,47.7,0.13793103448275862,3.77,-0.76,8.763333333333334
2020,5,31.7,0.0,8.47741935483871,2.1516129032258067,13.938709677419356
2020,6,32.2,0.0,18.09,10.573333333333332,23.89
2020,7,134.5,0.0,14.980645161290322,10.45483870967742,19.34193548387097
2020,8,30.2,0.0,15.658064516129032,9.94516129032258,21.287096774193547
2020,9,29.5,0.0,12.333333333333334,8.37,16.63
2020,10,71.9,0.0,7.412903225806452,4.199999999999999,10.27741935483871
2020,11,84.5,0.0,3.9566666666666666,1.6866666666666665,6.243333333333334
2020,12,48.0,0.4838709677419355,0.33548387096774196,-1.2516129032258063,1.8096774193548388
2021,1,42.0,13.451612903225806,-5.090322580645162,-7.451612903225806,-2.9419354838709677
2021,2,18.1,26.0,-8.014285714285714,-12.142857142857142,-4.3428571428571425
2021,3,25.1,4.741935483870968,-0.767741935483871,-3.948387096774194,3.009677419354839
2021,4,44.2,0.1,3.7966666666666664,-0.9066666666666666,8.646666666666668
2021,5,98.4,0.0,9.838709677419354,4.416129032258064,15.290322580645162
2021,6,34.9,0.0,18.6,11.623333333333333,24.4
2021,7,25.7,0.0,19.9741935483871,13.245161290322581,26.0258064516129
2021,8,164.7,0.0,14.658064516129032,10.870967741935484,19.125806451612902
2021,9,30.6,0.0,8.866666666666667,5.04,13.196666666666665
2021,10,93.3,0.06451612903225806,7.383870967741935,5.0,10.016129032258064
2021,11,36.7,0.13333333333333333,0.6099999999999999,-1.6766666666666665,2.8466666666666667
2021,12,22.1,3.870967741935484,-7.064516129032258,-10.383870967741935,-4.012903225806451
2022,1,46.199999999999996,14.774193548387096,-3.8193548387096774,-7.303225806451613,-0.7645161290322581
2022,2,63.199999999999996,36.035714285714285,-2.982142857142857,-6.625,-0.5607142857142857
2022,3,8.2,34.096774193548384,-0.47096774193548385,-5.274193548387097,5.0
2022,4,47.5,15.9,2.58,-2.6166666666666667,7.36
2022,5,29.4,0.0,9.261290322580646,3.4193548387096775,14.983870967741936
2022,6,40.6,0.0,16.470000000000002,10.533333333333333,22.040000000000003
2022,7,65.0,0.0,16.84193548387097,11.741935483870968,21.938709677419357
2022,8,36.1,0.0,17.725806451612904,12.116129032258065,23.758064516129032
2022,9,39.4,0.0,8.459999999999999,3.75,13.666666666666666
2022,10,59.3,0.0,7.158064516129032,3.809677419354839,10.593548387096773
2022,11,25.9,1.32,1.8433333333333335,0.06999999999999992,3.4266666666666667
2022,12,50.199999999999996,13.741935483870968,-4.183870967741935,-6.793548387096774,-2.070967741935484
2023,1,0.0,4.0,-1.1,-3.3,5.3
